timestamp,device_id,pressure_bar,pressure_status,flow_rate_L_min,total_volume_L,tds_ppm,tds_status,ph,ph_status,temperature_C,wifi_status,signal_strength_dBm,sensor_status,alert
2025-01-03 00:00:00,ESP32_WATER_01,3.09,Normal,0.3,116.6,262,Good,7.06,Neutral,19.76,Connected,-74,OK,None
2025-01-03 00:15:00,ESP32_WATER_01,2.5,Normal,1.97,117.1,333,Moderate,7.49,Neutral,21.58,Connected,-81,OK,None
2025-01-03 00:30:00,ESP32_WATER_01,3.07,Normal,2.16,117.64,320,Moderate,7.83,Neutral,22.45,Connected,-52,OK,None
2025-01-03 00:45:00,ESP32_WATER_01,3.15,Normal,4.41,118.74,238,Good,7.32,Neutral,22.07,Connected,-72,OK,None
2025-01-03 01:00:00,ESP32_WATER_01,2.65,Normal,5.61,120.14,287,Good,7.0,Neutral,23.6,Connected,-74,OK,None
2025-01-03 01:15:00,ESP32_WATER_01,3.06,Normal,3.44,121.0,162,Good,6.87,Neutral,27.5,Connected,-59,OK,None
2025-01-03 01:30:00,ESP32_WATER_01,3.02,Normal,4.17,122.04,317,Moderate,7.2,Neutral,24.4,Connected,-84,OK,None
2025-01-03 01:45:00,ESP32_WATER_01,2.54,Normal,1.77,122.48,220,Good,7.18,Neutral,27.14,Connected,-50,OK,None
2025-01-03 02:00:00,ESP32_WATER_01,3.14,Normal,0.69,122.66,517,Moderate,6.34,Acidic,21.8,Connected,-48,OK,pH Out of Range
2025-01-03 02:15:00,ESP32_WATER_01,3.22,Normal,2.51,123.28,364,Moderate,6.52,Neutral,23.85,Connected,-83,OK,None
2025-01-03 02:30:00,ESP32_WATER_01,3.43,Normal,4.36,124.37,340,Moderate,6.29,Acidic,22.19,Connected,-50,OK,pH Out of Range
2025-01-03 02:45:00,ESP32_WATER_01,3.42,Normal,0.09,124.4,362,Moderate,7.21,Neutral,26.33,Connected,-78,OK,None
2025-01-03 03:00:00,ESP32_WATER_01,2.45,Normal,2.24,124.96,280,Good,7.62,Neutral,24.46,Connected,-84,OK,None
2025-01-03 03:15:00,ESP32_WATER_01,2.62,Normal,0.35,125.04,308,Moderate,7.56,Neutral,30.32,Connected,-57,OK,None
2025-01-03 03:30:00,ESP32_WATER_01,3.21,Normal,1.06,125.31,360,Moderate,6.69,Neutral,22.99,Connected,-61,OK,None
2025-01-03 03:45:00,ESP32_WATER_01,3.21,Normal,2.31,125.89,241,Good,6.83,Neutral,21.88,Connected,-82,OK,None
2025-01-03 04:00:00,ESP32_WATER_01,3.21,Normal,5.67,127.3,374,Moderate,6.68,Neutral,25.89,Connected,-76,OK,None
2025-01-03 04:15:00,ESP32_WATER_01,4.54,High,2.07,127.82,488,Moderate,7.24,Neutral,24.47,Connected,-69,OK,Pressure Alert
2025-01-03 04:30:00,ESP32_WATER_01,3.23,Normal,3.28,128.64,201,Good,7.57,Neutral,26.51,Connected,-85,OK,None
2025-01-03 04:45:00,ESP32_WATER_01,3.45,Normal,2.49,129.27,362,Moderate,7.66,Neutral,24.81,Connected,-83,OK,None
2025-01-03 05:00:00,ESP32_WATER_01,3.38,Normal,1.12,129.55,254,Good,6.93,Neutral,24.58,Connected,-48,OK,None
2025-01-03 05:15:00,ESP32_WATER_01,3.26,Normal,2.86,130.26,375,Moderate,7.24,Neutral,23.0,Connected,-56,OK,None
2025-01-03 05:30:00,ESP32_WATER_01,2.87,Normal,0.67,130.43,347,Moderate,6.9,Neutral,24.19,Connected,-81,OK,None
2025-01-03 05:45:00,ESP32_WATER_01,3.3,Normal,2.05,130.94,470,Moderate,7.21,Neutral,20.41,Connected,-75,OK,None
2025-01-03 06:00:00,ESP32_WATER_01,2.69,Normal,4.9,132.17,456,Moderate,6.95,Neutral,28.59,Disconnected,-77,Fault,None
2025-01-03 06:15:00,ESP32_WATER_01,2.91,Normal,2.35,132.75,204,Good,6.98,Neutral,28.81,Connected,-72,OK,None
2025-01-03 06:30:00,ESP32_WATER_01,2.81,Normal,2.49,133.38,381,Moderate,6.67,Neutral,27.81,Connected,-67,OK,None
2025-01-03 06:45:00,ESP32_WATER_01,3.03,Normal,1.57,133.77,379,Moderate,6.0,Acidic,23.63,Connected,-73,OK,pH Out of Range
2025-01-03 07:00:00,ESP32_WATER_01,3.93,Normal,0.47,133.89,415,Moderate,7.05,Neutral,23.12,Connected,-65,OK,None
2025-01-03 07:15:00,ESP32_WATER_01,2.25,Normal,1.72,134.32,357,Moderate,7.34,Neutral,26.5,Connected,-47,OK,None
2025-01-03 07:30:00,ESP32_WATER_01,3.27,Normal,3.74,135.25,367,Moderate,7.28,Neutral,22.15,Connected,-84,OK,None
2025-01-03 07:45:00,ESP32_WATER_01,2.35,Normal,2.73,135.93,237,Good,6.6,Neutral,28.41,Connected,-56,OK,None
2025-01-03 08:00:00,ESP32_WATER_01,2.81,Normal,0.71,136.11,353,Moderate,6.3,Acidic,17.86,Connected,-63,OK,pH Out of Range
2025-01-03 08:15:00,ESP32_WATER_01,3.44,Normal,0.33,136.19,302,Moderate,7.17,Neutral,23.64,Connected,-59,OK,None
2025-01-03 08:30:00,ESP32_WATER_01,3.03,Normal,1.11,136.47,374,Moderate,6.74,Neutral,21.81,Connected,-85,OK,None
2025-01-03 08:45:00,ESP32_WATER_01,4.62,High,1.73,136.9,312,Moderate,7.02,Neutral,28.74,Connected,-79,OK,Pressure Alert
2025-01-03 09:00:00,ESP32_WATER_01,2.71,Normal,1.83,137.36,355,Moderate,6.73,Neutral,28.22,Connected,-84,OK,None
2025-01-03 09:15:00,ESP32_WATER_01,3.27,Normal,1.85,137.82,369,Moderate,6.58,Neutral,26.69,Connected,-63,OK,None
2025-01-03 09:30:00,ESP32_WATER_01,2.71,Normal,2.06,138.34,370,Moderate,7.67,Neutral,30.75,Connected,-55,OK,None
2025-01-03 09:45:00,ESP32_WATER_01,3.09,Normal,2.79,139.03,260,Good,7.38,Neutral,25.03,Connected,-57,OK,None
2025-01-03 10:00:00,ESP32_WATER_01,3.02,Normal,1.48,139.4,513,Moderate,7.19,Neutral,26.89,Connected,-72,OK,None
2025-01-03 10:15:00,ESP32_WATER_01,2.74,Normal,0.91,139.63,340,Moderate,7.56,Neutral,20.21,Connected,-81,OK,None
2025-01-03 10:30:00,ESP32_WATER_01,3.86,Normal,3.03,140.39,370,Moderate,7.21,Neutral,24.04,Connected,-75,OK,None
2025-01-03 10:45:00,ESP32_WATER_01,3.25,Normal,3.8,141.34,324,Moderate,7.05,Neutral,25.33,Connected,-53,OK,None
2025-01-03 11:00:00,ESP32_WATER_01,2.19,Normal,1.3,141.66,231,Good,7.86,Neutral,22.25,Connected,-57,OK,None
2025-01-03 11:15:00,ESP32_WATER_01,3.07,Normal,7.17,143.45,382,Moderate,7.89,Neutral,25.77,Connected,-80,OK,None
2025-01-03 11:30:00,ESP32_WATER_01,2.74,Normal,5.47,144.82,341,Moderate,6.8,Neutral,19.09,Connected,-79,OK,None
2025-01-03 11:45:00,ESP32_WATER_01,3.34,Normal,0.76,145.01,391,Moderate,7.31,Neutral,26.5,Connected,-76,OK,None
2025-01-03 12:00:00,ESP32_WATER_01,1.34,Low,0.36,145.1,266,Good,7.26,Neutral,23.7,Connected,-66,OK,Pressure Alert
2025-01-03 12:15:00,ESP32_WATER_01,2.95,Normal,1.79,145.55,293,Good,7.55,Neutral,22.64,Connected,-77,OK,None
2025-01-03 12:30:00,ESP32_WATER_01,3.2,Normal,2.51,146.18,341,Moderate,6.78,Neutral,27.23,Connected,-69,OK,None
2025-01-03 12:45:00,ESP32_WATER_01,3.35,Normal,7.1,147.95,323,Moderate,7.71,Neutral,29.39,Connected,-50,OK,None
2025-01-03 13:00:00,ESP32_WATER_01,2.52,Normal,6.95,149.69,297,Good,6.83,Neutral,27.68,Connected,-80,OK,None
2025-01-03 13:15:00,ESP32_WATER_01,2.87,Normal,3.29,150.51,341,Moderate,7.15,Neutral,22.57,Disconnected,-85,Fault,None
2025-01-03 13:30:00,ESP32_WATER_01,2.81,Normal,1.51,150.89,434,Moderate,6.75,Neutral,27.0,Connected,-75,OK,None
2025-01-03 13:45:00,ESP32_WATER_01,2.74,Normal,4.54,152.02,356,Moderate,6.99,Neutral,24.23,Connected,-69,OK,None
2025-01-03 14:00:00,ESP32_WATER_01,3.71,Normal,2.25,152.58,413,Moderate,6.79,Neutral,28.39,Connected,-47,OK,None
2025-01-03 14:15:00,ESP32_WATER_01,3.16,Normal,0.61,152.74,306,Moderate,6.82,Neutral,25.66,Connected,-77,OK,None
2025-01-03 14:30:00,ESP32_WATER_01,2.5,Normal,0.64,152.9,324,Moderate,7.51,Neutral,20.58,Disconnected,-70,Fault,None
2025-01-03 14:45:00,ESP32_WATER_01,3.37,Normal,1.52,153.27,339,Moderate,7.18,Neutral,24.27,Connected,-59,OK,None
2025-01-03 15:00:00,ESP32_WATER_01,3.85,Normal,4.04,154.28,284,Good,8.0,Neutral,22.52,Connected,-81,OK,None
2025-01-03 15:15:00,ESP32_WATER_01,3.41,Normal,0.82,154.49,340,Moderate,7.11,Neutral,22.67,Connected,-48,OK,None
2025-01-03 15:30:00,ESP32_WATER_01,2.39,Normal,1.51,154.87,445,Moderate,6.89,Neutral,24.03,Connected,-78,OK,None
2025-01-03 15:45:00,ESP32_WATER_01,2.81,Normal,5.44,156.23,459,Moderate,6.99,Neutral,25.82,Connected,-77,OK,None
2025-01-03 16:00:00,ESP32_WATER_01,3.51,Normal,2.72,156.91,430,Moderate,7.14,Neutral,27.72,Connected,-73,OK,None
2025-01-03 16:15:00,ESP32_WATER_01,2.72,Normal,2.96,157.65,344,Moderate,7.32,Neutral,23.42,Connected,-83,OK,None
2025-01-03 16:30:00,ESP32_WATER_01,3.18,Normal,4.14,158.68,262,Good,7.04,Neutral,28.64,Connected,-59,OK,None
2025-01-03 16:45:00,ESP32_WATER_01,3.31,Normal,1.54,159.07,515,Moderate,6.68,Neutral,19.89,Connected,-49,OK,None
2025-01-03 17:00:00,ESP32_WATER_01,2.63,Normal,5.68,160.49,278,Good,7.57,Neutral,22.49,Connected,-66,OK,None
2025-01-03 17:15:00,ESP32_WATER_01,2.98,Normal,3.36,161.33,441,Moderate,7.69,Neutral,31.14,Connected,-53,OK,None
2025-01-03 17:30:00,ESP32_WATER_01,1.7,Low,1.87,161.8,349,Moderate,7.03,Neutral,21.57,Connected,-73,OK,Pressure Alert
2025-01-03 17:45:00,ESP32_WATER_01,1.3,Low,4.98,163.04,237,Good,7.79,Neutral,28.75,Connected,-62,OK,Pressure Alert
2025-01-03 18:00:00,ESP32_WATER_01,2.9,Normal,3.25,163.86,201,Good,7.0,Neutral,24.92,Connected,-62,OK,None
2025-01-03 18:15:00,ESP32_WATER_01,4.5,High,2.02,164.36,431,Moderate,7.62,Neutral,24.79,Connected,-66,OK,Pressure Alert
2025-01-03 18:30:00,ESP32_WATER_01,3.65,Normal,3.02,165.12,274,Good,6.82,Neutral,27.81,Disconnected,-59,Fault,None
2025-01-03 18:45:00,ESP32_WATER_01,2.43,Normal,0.99,165.36,219,Good,8.15,Neutral,27.39,Connected,-68,OK,None
2025-01-03 19:00:00,ESP32_WATER_01,2.82,Normal,4.55,166.5,298,Good,6.5,Acidic,29.0,Connected,-58,OK,pH Out of Range
2025-01-03 19:15:00,ESP32_WATER_01,3.05,Normal,7.02,168.26,319,Moderate,6.76,Neutral,24.26,Connected,-50,OK,None
2025-01-03 19:30:00,ESP32_WATER_01,3.58,Normal,0.45,168.37,349,Moderate,8.08,Neutral,25.43,Connected,-53,OK,None
2025-01-03 19:45:00,ESP32_WATER_01,2.43,Normal,1.28,168.69,345,Moderate,6.52,Neutral,24.25,Connected,-54,OK,None
2025-01-03 20:00:00,ESP32_WATER_01,3.47,Normal,1.19,168.99,261,Good,7.1,Neutral,21.66,Connected,-79,OK,None
2025-01-03 20:15:00,ESP32_WATER_01,3.0,Normal,3.5,169.86,320,Moderate,6.99,Neutral,25.51,Connected,-71,OK,None
2025-01-03 20:30:00,ESP32_WATER_01,2.61,Normal,2.41,170.47,457,Moderate,7.21,Neutral,24.51,Connected,-72,OK,None
2025-01-03 20:45:00,ESP32_WATER_01,3.18,Normal,1.45,170.83,235,Good,7.3,Neutral,19.39,Connected,-51,OK,None
2025-01-03 21:00:00,ESP32_WATER_01,3.08,Normal,1.64,171.24,357,Moderate,7.1,Neutral,28.33,Connected,-46,OK,None
2025-01-03 21:15:00,ESP32_WATER_01,2.76,Normal,1.34,171.58,235,Good,7.5,Neutral,25.44,Connected,-55,OK,None
2025-01-03 21:30:00,ESP32_WATER_01,3.03,Normal,3.2,172.38,287,Good,7.76,Neutral,22.9,Connected,-55,OK,None
2025-01-03 21:45:00,ESP32_WATER_01,2.85,Normal,2.38,172.97,410,Moderate,6.97,Neutral,26.0,Connected,-60,OK,None
2025-01-03 22:00:00,ESP32_WATER_01,3.05,Normal,1.58,173.37,157,Good,6.49,Acidic,23.43,Connected,-61,OK,pH Out of Range
2025-01-03 22:15:00,ESP32_WATER_01,3.26,Normal,1.37,173.71,487,Moderate,6.93,Neutral,25.6,Connected,-80,OK,None
2025-01-03 22:30:00,ESP32_WATER_01,3.63,Normal,5.04,174.97,216,Good,7.32,Neutral,29.16,Connected,-59,OK,None
2025-01-03 22:45:00,ESP32_WATER_01,2.5,Normal,4.47,176.08,159,Good,7.26,Neutral,26.2,Connected,-54,OK,None
2025-01-03 23:00:00,ESP32_WATER_01,3.85,Normal,3.23,176.89,321,Moderate,7.55,Neutral,23.54,Connected,-74,OK,None
2025-01-03 23:15:00,ESP32_WATER_01,2.22,Normal,4.15,177.93,285,Good,7.95,Neutral,21.91,Disconnected,-56,Fault,None
2025-01-03 23:30:00,ESP32_WATER_01,5.29,High,0.62,178.09,270,Good,7.28,Neutral,22.86,Connected,-62,OK,Pressure Alert
2025-01-03 23:45:00,ESP32_WATER_01,3.24,Normal,0.82,178.29,371,Moderate,7.04,Neutral,27.44,Connected,-62,OK,None
2025-01-04 00:00:00,ESP32_WATER_01,3.11,Normal,0.74,178.47,245,Good,6.91,Neutral,24.83,Connected,-64,OK,None
2025-01-04 00:15:00,ESP32_WATER_01,2.75,Normal,2.07,178.99,365,Moderate,7.13,Neutral,26.68,Connected,-82,OK,None
2025-01-04 00:30:00,ESP32_WATER_01,2.92,Normal,4.25,180.05,386,Moderate,7.54,Neutral,24.16,Connected,-67,OK,None
2025-01-04 00:45:00,ESP32_WATER_01,2.8,Normal,1.47,180.42,210,Good,6.96,Neutral,22.2,Connected,-61,OK,None
2025-01-04 01:00:00,ESP32_WATER_01,2.76,Normal,4.65,181.58,402,Moderate,7.44,Neutral,26.8,Connected,-81,OK,None
2025-01-04 01:15:00,ESP32_WATER_01,3.34,Normal,1.28,181.9,381,Moderate,6.77,Neutral,22.57,Connected,-82,OK,None
2025-01-04 01:30:00,ESP32_WATER_01,3.14,Normal,1.86,182.37,444,Moderate,7.19,Neutral,23.78,Connected,-57,OK,None
2025-01-04 01:45:00,ESP32_WATER_01,2.72,Normal,1.46,182.73,320,Moderate,6.58,Neutral,21.33,Connected,-77,OK,None
2025-01-04 02:00:00,ESP32_WATER_01,3.36,Normal,1.75,183.17,253,Good,6.97,Neutral,22.19,Connected,-48,OK,None
2025-01-04 02:15:00,ESP32_WATER_01,3.12,Normal,1.9,183.64,420,Moderate,7.79,Neutral,27.69,Connected,-46,OK,None
2025-01-04 02:30:00,ESP32_WATER_01,3.33,Normal,0.35,183.73,323,Moderate,7.3,Neutral,28.14,Connected,-52,OK,None
2025-01-04 02:45:00,ESP32_WATER_01,3.25,Normal,2.67,184.4,465,Moderate,7.15,Neutral,28.27,Connected,-78,OK,None
2025-01-04 03:00:00,ESP32_WATER_01,2.67,Normal,1.86,184.86,376,Moderate,7.31,Neutral,28.28,Connected,-75,OK,None
2025-01-04 03:15:00,ESP32_WATER_01,2.78,Normal,5.68,186.28,317,Moderate,7.41,Neutral,23.94,Connected,-52,OK,None
2025-01-04 03:30:00,ESP32_WATER_01,3.3,Normal,3.12,187.06,249,Good,7.33,Neutral,27.0,Disconnected,-54,Fault,None
2025-01-04 03:45:00,ESP32_WATER_01,3.24,Normal,2.59,187.71,311,Moderate,7.29,Neutral,28.16,Connected,-54,OK,None
2025-01-04 04:00:00,ESP32_WATER_01,2.99,Normal,5.45,189.07,394,Moderate,6.8,Neutral,22.38,Connected,-81,OK,None
2025-01-04 04:15:00,ESP32_WATER_01,3.05,Normal,5.09,190.34,199,Good,6.61,Neutral,25.58,Connected,-54,OK,None
2025-01-04 04:30:00,ESP32_WATER_01,3.51,Normal,5.84,191.8,287,Good,7.49,Neutral,24.62,Connected,-81,OK,None
2025-01-04 04:45:00,ESP32_WATER_01,2.76,Normal,1.35,192.14,190,Good,6.68,Neutral,19.39,Connected,-54,OK,None
2025-01-04 05:00:00,ESP32_WATER_01,3.22,Normal,0.72,192.32,236,Good,7.35,Neutral,25.98,Connected,-85,OK,None
2025-01-04 05:15:00,ESP32_WATER_01,2.92,Normal,0.35,192.41,271,Good,7.6,Neutral,22.86,Connected,-80,OK,None
2025-01-04 05:30:00,ESP32_WATER_01,2.91,Normal,4.11,193.44,298,Good,6.79,Neutral,28.15,Connected,-47,OK,None
2025-01-04 05:45:00,ESP32_WATER_01,3.44,Normal,0.29,193.51,348,Moderate,6.94,Neutral,22.71,Connected,-61,OK,None
2025-01-04 06:00:00,ESP32_WATER_01,3.33,Normal,2.41,194.11,376,Moderate,7.14,Neutral,25.99,Connected,-59,OK,None
2025-01-04 06:15:00,ESP32_WATER_01,3.33,Normal,0.49,194.23,430,Moderate,6.85,Neutral,25.34,Connected,-72,OK,None
2025-01-04 06:30:00,ESP32_WATER_01,3.52,Normal,4.53,195.37,448,Moderate,6.84,Neutral,19.83,Connected,-77,OK,None
2025-01-04 06:45:00,ESP32_WATER_01,3.01,Normal,2.94,196.1,414,Moderate,6.99,Neutral,24.04,Connected,-58,OK,None
2025-01-04 07:00:00,ESP32_WATER_01,3.27,Normal,4.51,197.23,289,Good,6.89,Neutral,26.07,Connected,-62,OK,None
2025-01-04 07:15:00,ESP32_WATER_01,2.88,Normal,2.45,197.84,338,Moderate,7.39,Neutral,28.07,Connected,-77,OK,None
2025-01-04 07:30:00,ESP32_WATER_01,3.13,Normal,0.9,198.07,275,Good,7.23,Neutral,25.06,Connected,-50,OK,None
2025-01-04 07:45:00,ESP32_WATER_01,2.95,Normal,1.43,198.42,340,Moderate,6.62,Neutral,27.72,Connected,-47,OK,None
2025-01-04 08:00:00,ESP32_WATER_01,3.04,Normal,3.84,199.38,307,Moderate,7.89,Neutral,26.61,Connected,-49,OK,None
2025-01-04 08:15:00,ESP32_WATER_01,3.24,Normal,0.44,199.49,228,Good,7.08,Neutral,26.71,Connected,-52,OK,None
2025-01-04 08:30:00,ESP32_WATER_01,2.67,Normal,1.33,199.83,436,Moderate,7.17,Neutral,26.85,Connected,-83,OK,None
2025-01-04 08:45:00,ESP32_WATER_01,3.84,Normal,1.18,200.12,456,Moderate,6.99,Neutral,24.18,Connected,-65,OK,None
2025-01-04 09:00:00,ESP32_WATER_01,2.6,Normal,1.92,200.6,259,Good,7.2,Neutral,22.03,Connected,-47,OK,None
2025-01-04 09:15:00,ESP32_WATER_01,2.51,Normal,3.19,201.4,361,Moderate,6.84,Neutral,29.71,Connected,-49,OK,None
2025-01-04 09:30:00,ESP32_WATER_01,3.46,Normal,4.43,202.51,262,Good,6.66,Neutral,27.3,Connected,-50,OK,None
2025-01-04 09:45:00,ESP32_WATER_01,3.32,Normal,0.58,202.65,313,Moderate,7.07,Neutral,24.79,Connected,-84,OK,None
2025-01-04 10:00:00,ESP32_WATER_01,3.25,Normal,0.96,202.89,277,Good,7.77,Neutral,26.85,Connected,-69,OK,None
2025-01-04 10:15:00,ESP32_WATER_01,3.25,Normal,0.65,203.05,269,Good,7.43,Neutral,26.19,Connected,-57,OK,None
2025-01-04 10:30:00,ESP32_WATER_01,3.0,Normal,1.98,203.55,335,Moderate,7.69,Neutral,22.44,Connected,-61,OK,None
2025-01-04 10:45:00,ESP32_WATER_01,2.64,Normal,0.73,203.73,174,Good,6.97,Neutral,23.99,Connected,-65,OK,None
2025-01-04 11:00:00,ESP32_WATER_01,3.03,Normal,2.65,204.4,278,Good,6.87,Neutral,28.98,Connected,-67,OK,None
2025-01-04 11:15:00,ESP32_WATER_01,2.73,Normal,4.85,205.61,641,Poor,6.99,Neutral,24.98,Connected,-57,OK,High TDS
2025-01-04 11:30:00,ESP32_WATER_01,3.39,Normal,0.37,205.7,196,Good,7.41,Neutral,26.13,Connected,-83,OK,None
2025-01-04 11:45:00,ESP32_WATER_01,2.94,Normal,0.99,205.95,289,Good,7.61,Neutral,28.78,Connected,-47,OK,None
2025-01-04 12:00:00,ESP32_WATER_01,2.67,Normal,5.89,207.42,343,Moderate,7.09,Neutral,24.98,Connected,-74,OK,None
2025-01-04 12:15:00,ESP32_WATER_01,2.87,Normal,2.36,208.01,305,Moderate,6.64,Neutral,22.21,Connected,-60,OK,None
2025-01-04 12:30:00,ESP32_WATER_01,5.7,High,1.35,208.35,258,Good,7.59,Neutral,25.34,Connected,-47,OK,Pressure Alert
2025-01-04 12:45:00,ESP32_WATER_01,2.77,Normal,10.08,210.87,397,Moderate,7.64,Neutral,23.32,Connected,-55,OK,Leak Suspected
2025-01-04 13:00:00,ESP32_WATER_01,2.67,Normal,1.64,211.28,331,Moderate,7.4,Neutral,20.83,Connected,-78,OK,None
2025-01-04 13:15:00,ESP32_WATER_01,3.1,Normal,3.1,212.05,270,Good,7.77,Neutral,27.41,Connected,-51,OK,None
2025-01-04 13:30:00,ESP32_WATER_01,3.1,Normal,1.03,212.31,971,Poor,6.43,Acidic,24.23,Connected,-81,OK,High TDS
2025-01-04 13:45:00,ESP32_WATER_01,2.8,Normal,0.87,212.53,277,Good,6.83,Neutral,16.04,Connected,-59,OK,None
2025-01-04 14:00:00,ESP32_WATER_01,2.81,Normal,3.24,213.34,250,Good,7.21,Neutral,25.76,Connected,-60,OK,None
2025-01-04 14:15:00,ESP32_WATER_01,3.09,Normal,6.24,214.9,367,Moderate,6.78,Neutral,25.8,Connected,-59,OK,None
2025-01-04 14:30:00,ESP32_WATER_01,2.42,Normal,1.4,215.25,215,Good,7.57,Neutral,30.85,Connected,-73,OK,None
2025-01-04 14:45:00,ESP32_WATER_01,2.44,Normal,0.82,215.45,460,Moderate,6.73,Neutral,24.99,Connected,-63,OK,None
2025-01-04 15:00:00,ESP32_WATER_01,2.71,Normal,4.07,216.47,441,Moderate,7.74,Neutral,28.2,Connected,-85,OK,None
2025-01-04 15:15:00,ESP32_WATER_01,5.25,High,1.41,216.82,363,Moderate,6.86,Neutral,26.94,Connected,-58,OK,Pressure Alert
2025-01-04 15:30:00,ESP32_WATER_01,3.12,Normal,2.68,217.49,273,Good,7.76,Neutral,23.23,Connected,-71,OK,None
2025-01-04 15:45:00,ESP32_WATER_01,3.59,Normal,1.37,217.83,234,Good,6.87,Neutral,26.04,Connected,-73,OK,None
2025-01-04 16:00:00,ESP32_WATER_01,3.34,Normal,1.56,218.22,114,Good,6.25,Acidic,24.51,Connected,-46,OK,pH Out of Range
2025-01-04 16:15:00,ESP32_WATER_01,2.94,Normal,0.96,218.46,449,Moderate,7.26,Neutral,22.94,Connected,-81,OK,None
2025-01-04 16:30:00,ESP32_WATER_01,2.99,Normal,3.3,219.29,242,Good,7.47,Neutral,23.45,Connected,-47,OK,None
2025-01-04 16:45:00,ESP32_WATER_01,2.6,Normal,2.74,219.97,348,Moderate,6.78,Neutral,23.04,Connected,-60,OK,None
2025-01-04 17:00:00,ESP32_WATER_01,2.99,Normal,2.67,220.64,335,Moderate,7.83,Neutral,24.97,Connected,-79,OK,None
2025-01-04 17:15:00,ESP32_WATER_01,2.88,Normal,1.13,220.92,186,Good,7.75,Neutral,24.99,Connected,-51,OK,None
2025-01-04 17:30:00,ESP32_WATER_01,3.13,Normal,2.57,221.56,271,Good,7.13,Neutral,23.35,Connected,-64,OK,None
2025-01-04 17:45:00,ESP32_WATER_01,2.67,Normal,6.81,223.27,229,Good,7.33,Neutral,24.38,Connected,-77,OK,None
2025-01-04 18:00:00,ESP32_WATER_01,3.21,Normal,0.82,223.47,383,Moderate,7.21,Neutral,19.37,Connected,-85,OK,None
2025-01-04 18:15:00,ESP32_WATER_01,3.61,Normal,1.04,223.73,386,Moderate,7.46,Neutral,21.97,Connected,-71,OK,None
2025-01-04 18:30:00,ESP32_WATER_01,2.96,Normal,1.09,224.0,300,Moderate,7.54,Neutral,24.12,Disconnected,-56,Fault,None
2025-01-04 18:45:00,ESP32_WATER_01,3.16,Normal,2.21,224.55,252,Good,6.54,Neutral,30.02,Connected,-83,OK,None
2025-01-04 19:00:00,ESP32_WATER_01,3.28,Normal,0.76,224.75,335,Moderate,7.87,Neutral,26.9,Connected,-80,OK,None
2025-01-04 19:15:00,ESP32_WATER_01,2.84,Normal,2.95,225.48,408,Moderate,7.67,Neutral,22.07,Connected,-55,OK,None
2025-01-04 19:30:00,ESP32_WATER_01,3.09,Normal,0.32,225.56,201,Good,6.78,Neutral,29.84,Connected,-81,OK,None
2025-01-04 19:45:00,ESP32_WATER_01,3.01,Normal,3.58,226.46,489,Moderate,7.78,Neutral,25.0,Connected,-82,OK,None
2025-01-04 20:00:00,ESP32_WATER_01,3.04,Normal,2.63,227.12,300,Moderate,7.96,Neutral,21.6,Connected,-61,OK,None
2025-01-04 20:15:00,ESP32_WATER_01,2.69,Normal,6.7,228.79,310,Moderate,6.51,Neutral,24.76,Connected,-75,OK,None
2025-01-04 20:30:00,ESP32_WATER_01,3.01,Normal,0.86,229.01,448,Moderate,7.47,Neutral,27.96,Connected,-72,OK,None
2025-01-04 20:45:00,ESP32_WATER_01,3.2,Normal,4.18,230.05,315,Moderate,7.57,Neutral,21.6,Connected,-61,OK,None
2025-01-04 21:00:00,ESP32_WATER_01,3.58,Normal,1.87,230.52,311,Moderate,7.35,Neutral,21.89,Connected,-59,OK,None
2025-01-04 21:15:00,ESP32_WATER_01,3.38,Normal,1.59,230.92,246,Good,7.67,Neutral,30.42,Connected,-57,OK,None
2025-01-04 21:30:00,ESP32_WATER_01,3.86,Normal,0.82,231.12,273,Good,7.28,Neutral,25.89,Connected,-85,OK,None
2025-01-04 21:45:00,ESP32_WATER_01,2.69,Normal,1.38,231.47,263,Good,7.4,Neutral,23.59,Connected,-81,OK,None
2025-01-04 22:00:00,ESP32_WATER_01,3.35,Normal,1.43,231.83,446,Moderate,6.44,Acidic,24.68,Connected,-65,OK,pH Out of Range
2025-01-04 22:15:00,ESP32_WATER_01,3.07,Normal,0.49,231.95,153,Good,6.94,Neutral,25.86,Connected,-46,OK,None
2025-01-04 22:30:00,ESP32_WATER_01,3.88,Normal,2.61,232.6,301,Moderate,7.71,Neutral,24.42,Connected,-49,OK,None
2025-01-04 22:45:00,ESP32_WATER_01,2.68,Normal,2.37,233.19,209,Good,6.92,Neutral,29.05,Connected,-52,OK,None
2025-01-04 23:00:00,ESP32_WATER_01,2.66,Normal,3.09,233.97,372,Moderate,7.18,Neutral,25.3,Connected,-84,OK,None
2025-01-04 23:15:00,ESP32_WATER_01,2.76,Normal,1.24,234.28,302,Moderate,6.75,Neutral,26.99,Connected,-68,OK,None
2025-01-04 23:30:00,ESP32_WATER_01,2.15,Normal,3.68,235.2,192,Good,6.93,Neutral,25.25,Connected,-71,OK,None
2025-01-04 23:45:00,ESP32_WATER_01,2.79,Normal,5.02,236.45,441,Moderate,7.34,Neutral,24.89,Connected,-53,OK,None
2025-01-05 00:00:00,ESP32_WATER_01,2.7,Normal,1.69,236.87,285,Good,7.14,Neutral,27.68,Connected,-75,OK,None
